窟窿	窟窿	kū long	hole; pocket; cavity; loophole; debt;  	[sound:cmn-窟窿.mp3]
苦力	苦力	kǔ lì	bitter work; hard toil; (loanword) coolie, unskilled Chinese laborer in colonial times;  	[sound:cmn-苦力.mp3]
苦练	苦練	kǔ liàn	to train hard; to practice diligently; hard work; blood, sweat, and tears;  	[sound:cmn-苦练.mp3]
苦难	苦難	kǔ nàn	suffering;  	[sound:cmn-苦难.mp3]
苦恼	苦惱	kǔ nǎo	vexed; distressed;  	[sound:cmn-苦恼.mp3]
苦笑	苦笑	kǔ xiào	to force a smile; a bitter laugh;  	[sound:cmn-苦笑.mp3]
苦心	苦心	kǔ xīn	painstaking effort; to take a lot of trouble; laborious at pains;  	[sound:cmn-苦心.mp3]
酷似	酷似	kù sì	to strikingly resemble;  	[sound:cmn-酷似.mp3]
夸	誇	kuā, kuā	to boast; to exaggerate; to praise;  	[sound:cmn-夸.mp3]
夸大	誇大	kuā dà	to exaggerate;  	[sound:cmn-夸大.mp3]
夸奖	誇奬	kuā jiǎng	to praise; to applaud; to compliment;  	[sound:cmn-夸奖.mp3]
夸夸其谈	誇誇其談	kuā kuā qí tán	to talk big; to sound off; bombastic; grandiloquent;  	[sound:cmn-夸夸其谈.mp3]
夸耀	誇耀	kuā yào	to brag about; to flaunt;  	[sound:cmn-夸耀.mp3]
夸张	誇張	kuā zhāng	to exaggerate; overstated; exaggerated; hyperbole; (coll.) excessive; extreme; ridiculous;  	[sound:cmn-夸张.mp3]
垮	垮	kuǎ	to collapse; to break or wear down; to defeat;  	[sound:cmn-垮.mp3]
挎	挎	kuà	to carry (esp. slung over the arm, shoulder or side);  	[sound:cmn-挎.mp3]
跨国	跨國	kuà guó	transnational; multinational;  	[sound:cmn-跨国.mp3]
跨越	跨越	kuà yuè	to step across; step over;  	[sound:cmn-跨越.mp3]
快捷	快捷	kuài jié	quick; fast; nimble; agile; (computer) shortcut;  	[sound:cmn-快捷.mp3]
宽敞	寬敞	kuān chang	spacious; wide;  	[sound:cmn-宽敞.mp3]
宽泛	寬泛	kuān fàn	wide-ranging;  	[sound:cmn-宽泛.mp3]
宽厚	寬厚	kuān hoù	tolerant; generous; magnanimous; thick and broad (build); thick and deep (voice);  	[sound:cmn-宽厚.mp3]
宽容	寬容	kuān róng	lenient; tolerant; indulgent; charitable; to forgive;  	[sound:cmn-宽容.mp3]
宽恕	寬恕	kuān shù	to forgive; forgiveness;  	[sound:cmn-宽恕.mp3]
宽松	寬鬆	kuān sōng	to relax (policy); relaxed;  	[sound:cmn-宽松.mp3]
款式	款式	kuǎn shì, kuǎn shi	pattern; style; design; CL:種|种[zhong3];  elegant; elegance; good taste;  	[sound:cmn-款式.mp3]
款项	款項	kuǎn xiàng	funds; a sum of money; CL:宗[zong1];  	[sound:cmn-款项.mp3]
筐	筐	kuāng	basket; CL:隻|只[zhi1];  	[sound:cmn-筐.mp3]
狂欢	狂歡	kuáng huān	party; carousal; hilarity; merriment; whoopee; to carouse;  	[sound:cmn-狂欢.mp3]
狂欢节	狂歡節	kuáng huān jié	carnival;  	[sound:cmn-狂欢节.mp3]
狂热	狂熱	kuáng rè	zealotry; fanatical; feverish;  	[sound:cmn-狂热.mp3]
旷课	曠課	kuàng kè	to play truant; to cut classes;  	[sound:cmn-旷课.mp3]
况且	況且	kuàng qiě	moreover; besides; in addition; furthermore;  	[sound:cmn-况且.mp3]
矿藏	礦藏	kuàng cáng	mineral resources;  	[sound:cmn-矿藏.mp3]
框	框	kuàng	frame (e.g. door frame); casing; fig. framework; template; to circle (i.e. draw a circle around sth); to frame; to restrict; Taiwan pr. [kuang1];  	[sound:cmn-框.mp3]
框架	框架	kuàng jià	frame; framework; fig. pattern; outline; organizing plan;  	[sound:cmn-框架.mp3]
亏本	虧本	kuī běn	to make a loss;  	[sound:cmn-亏本.mp3]
亏损	虧損	kuī sǔn	deficit; (financial) loss;  	[sound:cmn-亏损.mp3]
昆虫	昆蟲	kūn chóng	insect; CL:隻|只[zhi1],群[qun2],堆[dui1];  	[sound:cmn-昆虫.mp3]
捆	捆	kǔn, kǔn	variant of 捆[kun3];  	[sound:cmn-捆.mp3]
困惑	睏惑	kùn huò	bewildered; perplexed; confused; difficult problem; perplexity;  	[sound:cmn-困惑.mp3]
困境	睏境	kùn jìng	predicament; plight;  	[sound:cmn-困境.mp3]
扩	擴	kuò	enlarge;  	[sound:cmn-扩.mp3]
扩建	擴建	kuò jiàn	to extend a building;  	[sound:cmn-扩建.mp3]
扩散	擴散	kuò sàn	to spread; to proliferate; to diffuse; spread; proliferation; diffusion;  	[sound:cmn-扩散.mp3]
扩张	擴張	kuò zhāng	expansion; dilation; to expand (e.g. one's power or influence); to broaden;  	[sound:cmn-扩张.mp3]
括弧	括弧	kuò hú	parenthesis;  	[sound:cmn-括弧.mp3]
阔绰	闊綽	kuò chuò	ostentatious; extravagant; liberal with money;  	[sound:cmn-阔绰.mp3]
拉动	拉動	lādòng	Pull	[sound:cmn-拉动.mp3]
拉拢	拉攏	lā lǒng	to rope in; fig. to involve sb; to entice;  	[sound:cmn-拉拢.mp3]
拉锁	拉鎖	lā suǒ	zipper;  	[sound:cmn-拉锁.mp3]
啦啦队	啦啦隊	lā lā duì	support team; cheering squad; cheerleader;  	[sound:cmn-啦啦队.mp3]
喇叭	喇叭	lǎ ba	horn (automobile etc); loudspeaker; brass wind instrument; trumpet; suona 鎖吶|锁呐[suo3 na4];  	[sound:cmn-喇叭.mp3]
腊月	臘月	Là yuè	twelfth lunar month;  	[sound:cmn-腊月.mp3]
蜡	蠟	là	candle; wax;  	[sound:cmn-蜡.mp3]
蜡烛	蠟燭	là zhú	candle; CL:根[gen1],支[zhi1];  	[sound:cmn-蜡烛.mp3]
辣椒	辣椒	là jiāo	hot pepper; chili;  	[sound:cmn-辣椒.mp3]
来宾	來賓	Lái bīn, lái bīn	Laibin prefecture level city in Guangxi; Zhuang: Leizbingz;  guest; visitor;  	[sound:cmn-来宾.mp3]
来电	來電	lái diàn	incoming telegram or telephone call; your telegram, telephone call, or message; to send a telegram or make a telephone call here (i.e. to the speaker); to have instant attraction to sb; to have chemistry with sb; to come back (of electricity, after an outage);  	[sound:cmn-来电.mp3]
来访	來訪	lái fǎng	to pay a visit;  	[sound:cmn-来访.mp3]
来回	來迴	lái huí	to make a round trip; return journey; back and forth; to and fro; repeatedly;  	[sound:cmn-来回.mp3]
来历	來曆	lái lì	history; antecedents; origin;  	[sound:cmn-来历.mp3]
来临	來臨	lái lín	to approach; to come closer;  	[sound:cmn-来临.mp3]
来龙去脉	來龍去脈	lái lóng qù mài	the rise and fall of the terrain (idiom); (fig.) the whole sequence of events; causes and effects;  	[sound:cmn-来龙去脉.mp3]
来年	來年	lái nián	next year; the coming year;  	[sound:cmn-来年.mp3]
来源于	來源於	lái yuán yú	to originate in;  	[sound:cmn-来源于.mp3]
拦	攔	lán	to block sb's path; to obstruct; to flag down (a taxi);  	[sound:cmn-拦.mp3]
栏	欄	lán	fence; railing; hurdle; column or box (of text or other data);  	[sound:cmn-栏.mp3]
栏杆	欄杆	lán gān	railing; banister;  	[sound:cmn-栏杆.mp3]
蓝图	藍圖	lán tú	blueprint;  	[sound:cmn-蓝图.mp3]
揽	攬	lǎn	to monopolize; to seize; to take into one's arms; to embrace; to fasten (with a rope etc); to take on (responsibility etc); to canvass;  	[sound:cmn-揽.mp3]
缆车	纜車	lǎn chē	cable car;  	[sound:cmn-缆车.mp3]
懒得	懶得	lǎn dé	not to feel like (doing sth); disinclined to;  	[sound:cmn-懒得.mp3]
懒惰	懶惰	lǎn duò	idle; lazy;  	[sound:cmn-懒惰.mp3]
滥用	濫用	làn yòng	to misuse; to abuse;  	[sound:cmn-滥用.mp3]
狼	狼	láng	wolf; CL:匹[pi3],隻|只[zhi1],條|条[tiao2];  	[sound:cmn-狼.mp3]
狼狈	狼狽	láng bèi	in a difficult situation; to cut a sorry figure; scoundrel! (derog.);  	[sound:cmn-狼狈.mp3]
朗诵	朗誦	lǎng sòng	to read aloud with expression; to recite; to declaim;  	[sound:cmn-朗诵.mp3]
浪	浪	làng	wave; breaker; unrestrained; dissipated;  	[sound:cmn-浪.mp3]
捞	撈	lāo	to fish up; to dredge up;  	[sound:cmn-捞.mp3]
劳动力	勞動力	láo dòng lì	labor force; manpower;  	[sound:cmn-劳动力.mp3]
劳累	勞纍	láo lèi	tired; exhausted; worn out; to toil;  	[sound:cmn-劳累.mp3]
劳务	勞務	láo wù	service (work done for money); services (as in 'goods and services');  	[sound:cmn-劳务.mp3]
牢固	牢固	láo gù	firm; secure;  	[sound:cmn-牢固.mp3]
牢记	牢記	láo jì	to keep in mind; to remember;  	[sound:cmn-牢记.mp3]
牢牢	牢牢	láo láo	firmly; safely;  	[sound:cmn-牢牢.mp3]
唠叨	嘮叨	láo dao	to prattle; to chatter away; to nag; garrulous; nagging;  	[sound:cmn-唠叨.mp3]
老伴儿	老伴兒	lao3 ban4 r5	erhua variant of 老伴[lao3 ban4];  	[sound:cmn-老伴儿.mp3]
老大	老大	lǎo dà	old age; very; eldest child in a family; leader of a group; boss; captain of a boat; leader of a criminal gang;  	[sound:cmn-老大.mp3]
老汉	老漢	lǎo hàn	old man; I (an old man referring to himself);  	[sound:cmn-老汉.mp3]
老化	老化	lǎo huà	to age (of person or object); becoming old;  	[sound:cmn-老化.mp3]
老人家	老人傢	lǎo rén jiā	polite term for old woman or man;  	[sound:cmn-老人家.mp3]
老实说	老實說	lǎo shí shuō	honestly speaking; to be frank, ...;  	[sound:cmn-老实说.mp3]
老远	老遠	lǎo yuǎn	very far away;  	[sound:cmn-老远.mp3]
老字号	老字號	lǎo zì hào	shop, firm, or brand of merchandise with a long-established reputation;  	[sound:cmn-老字号.mp3]
姥姥	姥姥	lǎo lao	(coll.) mother's mother; maternal grandmother;  	[sound:cmn-姥姥.mp3]
姥爷	姥爺	lǎo ye	maternal grandfather (dialectal);  	[sound:cmn-姥爷.mp3]
涝	澇	lào	flooded;  	[sound:cmn-涝.mp3]
乐意	樂意	lè yì	to be willing to do sth; to be ready to do sth; to be happy to do sth; content; satisfied;  	[sound:cmn-乐意.mp3]
乐园	樂園	lè yuán	paradise;  	[sound:cmn-乐园.mp3]
勒	勒	lè, lēi	to rein in; to compel; to force; to carve; to engrave; (literary) to command; to lead; lux (unit of illumination); (literary) bridle;  to strap tightly; to bind;  	[sound:cmn-勒.mp3]
雷同	雷同	léi tóng	mirroring others; identical;  	[sound:cmn-雷同.mp3]
累积	纍積	lěi jī	to accumulate;  	[sound:cmn-累积.mp3]
累计	纍計	lěi jì	to accumulate; cumulative;  	[sound:cmn-累计.mp3]
类别	類彆	lèi bié	classification; category;  	[sound:cmn-类别.mp3]
棱角	棱角	léng jiǎo	edge and corner; protrusion; sharpness (of a protrusion); craggy; ridge corner;  	[sound:cmn-棱角.mp3]
冷淡	冷淡	lěng dàn	cold; indifferent;  	[sound:cmn-冷淡.mp3]
冷冻	冷凍	lěng dòng	to freeze; to deep-freeze;  	[sound:cmn-冷冻.mp3]
冷酷	冷酷	lěng kù	grim; unfeeling; callous;  	[sound:cmn-冷酷.mp3]
冷酷无情	冷酷無情	lěng kù wú qíng	cold-hearted; unfeeling; callous;  	[sound:cmn-冷酷无情.mp3]
冷落	冷落	lěng luò	desolate; unfrequented; to treat sb coldly; to snub; to cold shoulder;  	[sound:cmn-冷落.mp3]
冷门	冷門	lěng mén	a neglected branch (of arts, science, sports etc); fig. a complete unknown who wins a competition;  	[sound:cmn-冷门.mp3]
冷漠	冷漠	lěng mò	cold and detached towards sb; lack of regard; indifference; neglect;  	[sound:cmn-冷漠.mp3]
冷笑	冷笑	lěng xiào	to sneer; to laugh grimly; grin of dissatisfaction (bitterness, helplessness, indignation etc); bitter, grim, sarcastic or angry smile;  	[sound:cmn-冷笑.mp3]
冷战	冷戰	lěng zhàn	cold war; (coll.) shiver; shudder;  	[sound:cmn-冷战.mp3]
愣	愣	lèng	to look distracted; to stare blankly; distracted; blank; (coll.) unexpectedly; rash; rashly;  	[sound:cmn-愣.mp3]
离谱儿	離譜兒	lípǔér	Scientific	[sound:cmn-离谱儿.mp3]
离奇	離奇	lí qí	odd; bizarre;  	[sound:cmn-离奇.mp3]
离职	離職	lí zhí	to retire; to leave office; to quit a job;  	[sound:cmn-离职.mp3]
黎明	黎明	lí míng	dawn; daybreak;  	[sound:cmn-黎明.mp3]
礼服	禮服	lǐ fú	ceremonial robe; formal attire (dinner suit, evening gown etc);  	[sound:cmn-礼服.mp3]
礼品	禮品	lǐ pǐn	gift; present;  	[sound:cmn-礼品.mp3]
礼仪	禮儀	lǐ yí	etiquette; ceremony;  	[sound:cmn-礼仪.mp3]
里程碑	裏程碑	lǐ chéng bēi	milestone;  	[sound:cmn-里程碑.mp3]
理睬	理睬	lǐ cǎi	to heed; to pay attention to;  	[sound:cmn-理睬.mp3]
理会	理會	lǐ huì	to understand; to pay attention to; to take notice of;  	[sound:cmn-理会.mp3]
理科	理科	lǐ kē	the sciences (as opposed to the humanities 文科[wen2 ke1]);  	[sound:cmn-理科.mp3]
理念	理念	lǐ niàn	idea; concept; philosophy; theory;  	[sound:cmn-理念.mp3]
理事	理事	lǐ shì	member of council;  	[sound:cmn-理事.mp3]
理所当然	理所當然	lǐ suǒ dāng rán	as it should be by rights (idiom); proper and to be expected as a matter of course; inevitable and right;  	[sound:cmn-理所当然.mp3]
理性	理性	lǐ xìng	reason; rationality; rational;  	[sound:cmn-理性.mp3]
理直气壮	理直氣壯	lǐ zhí qì zhuàng	in the right and self-confident (idiom); bold and confident with justice on one's side; to have the courage of one's convictions; just and forceful;  	[sound:cmn-理直气壮.mp3]
力不从心	力不從心	lì bù cóng xīn	less capable than desirable (idiom); not as strong as one would wish; the spirit is willing but the flesh is weak;  	[sound:cmn-力不从心.mp3]
力度	力度	lì dù	strength; vigor; efforts; (music) dynamics;  	[sound:cmn-力度.mp3]
力求	力求	lì qiú	to make every effort to; striving to do one's best;  	[sound:cmn-力求.mp3]
力所能及	力所能及	lì suǒ néng jí	as far as one's capabilities extend (idiom); to the best of one's ability; within one's powers;  	[sound:cmn-力所能及.mp3]
力争	力爭	lì zhēng	to work hard for; to do all one can; to contend strongly;  	[sound:cmn-力争.mp3]
历程	曆程	lì chéng	course; process;  	[sound:cmn-历程.mp3]
历届	曆屆	lì jiè	all previous (meetings, sessions etc);  	[sound:cmn-历届.mp3]
历经	曆經	lì jīng	to experience; to go through;  	[sound:cmn-历经.mp3]
历来	曆來	lì lái	always; throughout (a period of time); (of) all-time;  	[sound:cmn-历来.mp3]
历时	曆時	lì shí	to last; to take (time); period; diachronic;  	[sound:cmn-历时.mp3]
立方	立方	lì fāng	cube (math.); abbr. for 立方體|立方体[li4 fang1 ti3]; abbr. for 立方米[li4 fang1 mi3];  	[sound:cmn-立方.mp3]
立方米	立方米	lì fāng mǐ	cubic meter (unit of volume);  	[sound:cmn-立方米.mp3]
立功	立功	lìgōng	Stand up	[sound:cmn-立功.mp3]
立交桥	立交橋	lì jiāo qiáo	overpass; flyover;  	[sound:cmn-立交桥.mp3]
立体	立體	lì tǐ	three-dimensional; solid; stereoscopic;  	[sound:cmn-立体.mp3]
立足	立足	lì zú	to stand; to have a footing; to be established; to base oneself on;  	[sound:cmn-立足.mp3]
励志	勵誌	lì zhì	to encourage; encouragement;  	[sound:cmn-励志.mp3]
利害	利害	lì hài, lì hai	pros and cons; advantages and disadvantages; gains and losses;  terrible; formidable; serious; devastating; tough; capable; sharp; severe; fierce;  	[sound:cmn-利害.mp3]
利率	利率	lì lǜ	interest rates;  	[sound:cmn-利率.mp3]
利索	利索	lì suo	nimble;  	[sound:cmn-利索.mp3]
粒	粒	lì	grain; granule; classifier for small round things (peas, bullets, peanuts, pills, grains etc);  	[sound:cmn-粒.mp3]
连滚带爬	連滾帶爬	lián gǔn dài pá	rolling and crawling; trying frantically to escape (idiom);  	[sound:cmn-连滚带爬.mp3]
连绵	連綿	lián mián	continuous; unbroken; uninterrupted; extending forever into the distance (of mountain range, river etc);  	[sound:cmn-连绵.mp3]
连任	連任	lián rèn	to continue in (a political) office; to serve for another term of office;  	[sound:cmn-连任.mp3]
连锁	連鎖	lián suǒ	to interlock; to be linked; chain (store etc);  	[sound:cmn-连锁.mp3]
连锁店	連鎖店	lián suǒ diàn	chain store;  	[sound:cmn-连锁店.mp3]
连夜	連夜	lián yè	that very night; through the night; for several nights in a row;  	[sound:cmn-连夜.mp3]
怜惜	憐惜	lián xī	to take pity on; to feel tenderness toward;  	[sound:cmn-怜惜.mp3]
帘子	簾子	lián zi	curtain;  	[sound:cmn-帘子.mp3]
莲子	蓮子	lián zǐ	lotus seed;  	[sound:cmn-莲子.mp3]
联邦	聯邦	lián bāng	federal; federation; commonwealth; federal union; federal state; union;  	[sound:cmn-联邦.mp3]
联欢	聯歡	lián huān	to have a get-together; celebration; party;  	[sound:cmn-联欢.mp3]
联网	聯網	lián wǎng	network; cyber-;  	[sound:cmn-联网.mp3]
廉价	廉價	lián jià	cheaply-priced; low-cost;  	[sound:cmn-廉价.mp3]
廉洁	廉潔	lián jié	honest; not coercive; honesty; integrity; incorruptible;  	[sound:cmn-廉洁.mp3]
廉正	廉正	liánzhèng	integrity	[sound:cmn-廉正.mp3]
廉政	廉政	lián zhèng	honest or clean politics;  	[sound:cmn-廉政.mp3]
脸颊	臉頰	liǎn jiá	cheek;  	[sound:cmn-脸颊.mp3]
炼	煉	liàn, liàn	variant of 鏈|链[lian4], chain; variant of 煉|炼[lian4];  	[sound:cmn-炼.mp3]
恋恋不舍	戀戀不捨	liàn liàn bù shě	reluctant to part;  	[sound:cmn-恋恋不舍.mp3]
良	良	liáng	good; very; very much;  	[sound:cmn-良.mp3]
良心	良心	liáng xīn	conscience;  	[sound:cmn-良心.mp3]
良性	良性	liáng xìng	positive (in its effect); leading to good consequences; virtuous; (medicine) benign (tumor etc);  	[sound:cmn-良性.mp3]
凉爽	涼爽	liáng shuǎng	cool and refreshing;  	[sound:cmn-凉爽.mp3]
两口子	兩口子	liǎng koǔ zi	husband and wife;  	[sound:cmn-两口子.mp3]
两栖	兩棲	liǎng qī	amphibious; dual-talented; able to work in two different lines;  	[sound:cmn-两栖.mp3]
亮点	亮點	liàng diǎn	highlight; bright spot;  	[sound:cmn-亮点.mp3]
亮丽	亮麗	liàng lì	bright and beautiful;  	[sound:cmn-亮丽.mp3]
亮相	亮相	liàng xiàng	to strike a pose (Chinese opera); (fig.) to make a public appearance; to come out in public (revealing one's true personality, opinions etc); (of a product) to appear on the market or at a trade show etc;  	[sound:cmn-亮相.mp3]
谅解	諒解	liàng jiě	to understand; to make allowances for; understanding;  	[sound:cmn-谅解.mp3]
辽阔	遼闊	liáo kuò	vast; extensive;  	[sound:cmn-辽阔.mp3]
疗法	療法	liáo fǎ	therapy; treatment;  	[sound:cmn-疗法.mp3]
疗效	療效	liáo xiào	healing efficacy; healing effect;  	[sound:cmn-疗效.mp3]
寥寥无几	寥寥無幾	liáo liáo wú jǐ	just a very few (idiom); tiny number; not many at all; You count them on your fingers.;  	[sound:cmn-寥寥无几.mp3]
潦草	潦草	liáo cǎo	careless; slovenly; illegible (of handwriting);  	[sound:cmn-潦草.mp3]
了结	瞭結	liǎo jié	to settle; to finish; to conclude; to wind up;  	[sound:cmn-了结.mp3]
了却	瞭卻	liǎo què	to resolve; to settle;  	[sound:cmn-了却.mp3]
料到	料到	liào dào	to foresee; to anticipate;  	[sound:cmn-料到.mp3]
料理	料理	liào lǐ	to arrange; to handle; to cook; cuisine; art of cooking;  	[sound:cmn-料理.mp3]
咧嘴	咧嘴	liě zuǐ	to grin;  	[sound:cmn-咧嘴.mp3]
列举	列舉	liè jǔ	a list; to list; to enumerate;  	[sound:cmn-列举.mp3]
劣势	劣勢	liè shì	inferior; disadvantaged;  	[sound:cmn-劣势.mp3]
劣质	劣質	liè zhì	shoddy; of poor quality;  	[sound:cmn-劣质.mp3]
烈士	烈士	liè shì	martyr;  	[sound:cmn-烈士.mp3]
猎犬	獵犬	liè quǎn	hound; hunting dog;  	[sound:cmn-猎犬.mp3]
猎人	獵人	liè rén	hunter;  	[sound:cmn-猎人.mp3]
裂缝	裂縫	liè fèng	crack; crevice; CL:道[dao4];  	[sound:cmn-裂缝.mp3]
裂痕	裂痕	liè hén	crack; gap; split;  	[sound:cmn-裂痕.mp3]
拎	拎	līn	to lift; to carry in one's hand; Taiwan pr. [ling1];  	[sound:cmn-拎.mp3]
邻国	鄰國	lín guó	bordering country; neighbor country; neighboring countries; surrounding countries;  	[sound:cmn-邻国.mp3]
临	臨	lín	to face; to overlook; to arrive; to be (just) about to; just before;  	[sound:cmn-临.mp3]
临床	臨床	lín chuáng	clinical;  	[sound:cmn-临床.mp3]
临街	臨街	lín jiē	facing the street;  	[sound:cmn-临街.mp3]
临近	臨近	lín jìn	close to; approaching;  	[sound:cmn-临近.mp3]
淋	淋	lín, lìn	to sprinkle; to drip; to pour; to drench;  to filter; to strain; to drain; gonorrhea; (TCM) strangury;  	[sound:cmn-淋.mp3]
灵	靈	líng	quick; alert; efficacious; effective; to come true; spirit; departed soul; coffin;  	[sound:cmn-灵.mp3]
灵感	靈感	líng gǎn	inspiration; insight; a burst of creativity in scientific or artistic endeavor;  	[sound:cmn-灵感.mp3]
灵魂	靈魂	líng hún	soul; spirit;  	[sound:cmn-灵魂.mp3]
灵机一动	靈機一動	líng jī yī dòng	a bright idea suddenly occurs (idiom); to hit upon an inspiration; to be struck by a brainwave;  	[sound:cmn-灵机一动.mp3]
灵敏	靈敏	líng mǐn	smart; clever; sensitive; keen; quick; sharp;  	[sound:cmn-灵敏.mp3]
灵巧	靈巧	líng qiǎo	deft; nimble; ingenious;  	[sound:cmn-灵巧.mp3]
灵通	靈通	líng tōng	fast and abundant (news); clever; effective;  	[sound:cmn-灵通.mp3]
凌晨	淩晨	líng chén	very early in the morning; in the wee hours;  	[sound:cmn-凌晨.mp3]
零花钱	零花錢	líng huā qián	pocket money; allowance;  	[sound:cmn-零花钱.mp3]
零件	零件	líng jiàn	part; component;  	[sound:cmn-零件.mp3]
零钱	零錢	líng qián	change (of money); small change; pocket money;  	[sound:cmn-零钱.mp3]
零售	零售	líng shoù	to retail; to sell individually or in small quantities;  	[sound:cmn-零售.mp3]
领队	領隊	lǐng duì	to lead a group; leader of a group; captain (of sports squad);  	[sound:cmn-领队.mp3]
领会	領會	lǐng huì	to understand; to comprehend; to grasp;  	[sound:cmn-领会.mp3]
领军	領軍	lǐng jūn	to lead troups; (fig.) to lead; leading;  	[sound:cmn-领军.mp3]
领略	領略	lǐng lüè	to have a taste of; to realize; to appreciate;  	[sound:cmn-领略.mp3]
领事	領事	lǐng shì	consul;  	[sound:cmn-领事.mp3]
领事馆	領事館	lǐng shì guǎn	consulate;  	[sound:cmn-领事馆.mp3]
领土	領土	lǐng tǔ	territory;  	[sound:cmn-领土.mp3]
领悟	領悟	lǐng wù	to understand; to comprehend;  	[sound:cmn-领悟.mp3]
领养	領養	lǐng yǎng	adoption; to adopt (a child);  	[sound:cmn-领养.mp3]
领域	領域	lǐng yù	domain; sphere; field; territory; area;  	[sound:cmn-领域.mp3]
溜	溜	liū	to slip away; to escape in stealth; to skate;  	[sound:cmn-溜.mp3]
溜达	溜達	liū da	to stroll; to go for a walk;  	[sound:cmn-溜达.mp3]
浏览	瀏覽	liú lǎn	to skim over; to browse;  	[sound:cmn-浏览.mp3]
浏览器	瀏覽器	liú lǎn qì	browser (software);  	[sound:cmn-浏览器.mp3]
留恋	留戀	liú liàn	reluctant to leave; to hate to have to go; to recall fondly;  	[sound:cmn-留恋.mp3]
留念	留念	liú niàn	to keep as a souvenir; to recall fondly;  	[sound:cmn-留念.mp3]
留神	留神	liú shén	to take care; to be careful;  	[sound:cmn-留神.mp3]
留心	留心	liú xīn	to be careful; to pay attention to;  	[sound:cmn-留心.mp3]
留意	留意	liú yì	to be mindful; to pay attention to; to take note of;  	[sound:cmn-留意.mp3]
流畅	流暢	liú chàng	flowing (of speech, writing); fluent; smooth and easy;  	[sound:cmn-流畅.mp3]
流程	流程	liú chéng	course; stream; sequence of processes; work flow in manufacturing;  	[sound:cmn-流程.mp3]
流浪	流浪	liú làng	to drift about; to wander; to roam; nomadic; homeless; unsettled (e.g. population); vagrant;  	[sound:cmn-流浪.mp3]
流泪	流淚	liú lèi	to shed tears;  	[sound:cmn-流泪.mp3]
流量	流量	liú liàng	flow rate; rate; throughput; site traffic (Internet);  	[sound:cmn-流量.mp3]
流露	流露	liú lù	to express; to reveal (one's thoughts or feelings);  	[sound:cmn-流露.mp3]
流氓	流氓	liú máng	rogue; hoodlum; gangster; immoral behavior;  	[sound:cmn-流氓.mp3]
流入	流入	liú rù	to flow into; to drift into; influx; inflow;  	[sound:cmn-流入.mp3]
流失	流失	liú shī	drainage; to run off; to wash away;  	[sound:cmn-流失.mp3]
流水	流水	liú shuǐ	running water;  	[sound:cmn-流水.mp3]
流淌	流淌	liú tǎng	to flow;  	[sound:cmn-流淌.mp3]
流向	流嚮	líuxiàng	Flow	[sound:cmn-流向.mp3]
流血	流血	liú xuè	to bleed; to shed blood;  	[sound:cmn-流血.mp3]
流域	流域	liú yù	river basin; valley; drainage area;  	[sound:cmn-流域.mp3]
流转	流轉	liú zhuǎn	to be on the move; to roam or wander; to circulate (of goods or capital);  	[sound:cmn-流转.mp3]
柳树	柳樹	liǔ shù	willow;  	[sound:cmn-柳树.mp3]
遛	遛	liù	to stroll; to walk (an animal);  	[sound:cmn-遛.mp3]
龙舟	龍舟	lóng zhoū	dragon boat; imperial boat;  	[sound:cmn-龙舟.mp3]
聋	聾	lóng	deaf;  	[sound:cmn-聋.mp3]
聋人	聾人	lóngrén	Deaf	[sound:cmn-聋人.mp3]
笼子	籠子	lóng zi	cage; coop; basket; container;  	[sound:cmn-笼子.mp3]
隆重	隆重	lóng zhòng	grand; prosperous; ceremonious; solemn;  	[sound:cmn-隆重.mp3]
垄断	壟斷	lǒng duàn	to enjoy market dominance; to monopolize;  	[sound:cmn-垄断.mp3]
笼统	籠統	lǒng tǒng	general; broad; sweeping; lacking in detail; vague;  	[sound:cmn-笼统.mp3]
笼罩	籠罩	lǒng zhào	to envelop; to shroud;  	[sound:cmn-笼罩.mp3]
搂	摟	loū, loǔ	to draw towards oneself; to gather; to gather up (one's gown, sleeves etc); to grab (money); to extort;  to hug; to embrace; to hold in one's arms;  	[sound:cmn-搂.mp3]
露面	露麵	loù miàn	to show one's face; to appear (in public);  	[sound:cmn-露面.mp3]
芦花	蘆花	lúhuā	Reed	[sound:cmn-芦花.mp3]
炉灶	爐竈	lú zào	stove;  	[sound:cmn-炉灶.mp3]
炉子	爐子	lú zi	stove; oven; furnace;  	[sound:cmn-炉子.mp3]
卤味	鹵味	lǔ wèi, lǔ wèi	variant of 滷味|卤味[lu3 wei4];  	[sound:cmn-卤味.mp3]
鲁莽	魯莽	lǔ mǎng	hot-headed; impulsive; reckless;  	[sound:cmn-鲁莽.mp3]
录制	錄製	lù zhì	to record (video or audio);  	[sound:cmn-录制.mp3]
鹿	鹿	lù	deer;  	[sound:cmn-鹿.mp3]
路程	路程	lù chéng	route; path traveled; distance traveled; course (of development);  	[sound:cmn-路程.mp3]
路灯	路燈	lù dēng	street lamp; street light;  	[sound:cmn-路灯.mp3]
路段	路段	lùduàn	Section	[sound:cmn-路段.mp3]
路况	路況	lù kuàng	road condition(s) (e.g. surface, traffic flow etc);  	[sound:cmn-路况.mp3]
路面	路麵	lù miàn	pavement;  	[sound:cmn-路面.mp3]
路人	路人	lù rén	passer-by; stranger;  	[sound:cmn-路人.mp3]
路途	路途	lùtú	Route	[sound:cmn-路途.mp3]
